ticker,name,sector,sector_pe,last_updated,price,price_1m_ret,price_3m_ret,price_6m_ret,low_52w,high_52w,pct_above_52w_low,price_trend,volume_trend,pe,pb,roe,roce,de,revenue_growth,market_cap_cr,screener_url,fii_pct,dii_pct,promoter_pct,fii_q1,fii_q2,fii_q3,fii_q4,dii_q1,dii_q2,dii_q3,dii_q4,fii_selling_4q,dii_buying_4q,fii_trend_pct,dii_trend_pct,fii_label,dii_label,fair_value,buy_zone_low,buy_zone_high,strong_buy_below,value_signal,valuation_methods,composite_score,grade,rank,score_value,score_quality,score_momentum,score_smartmoney,rank_value,rank_quality,rank_momentum,rank_smartmoney,scrape_status,exported_at
INDIACEM.NS,India Cements,Cement,25.0,2026-04-30 11:35,395.5,11.1,-12.71,0.38,306.15,478.55,29.19,Falling,Rising,153.0,0.0,0.78,1.62,0.0,8.1,12232.0,https://www.screener.in/company/INDIACEM/consolidated/,13.65,9.43,28.42,13.65,13.43,13.58,13.27,9.43,10.04,8.94,8.47,0,0,0.38,0.96,Buying (+0.4% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹64.62 | 52W Low Buffer: ₹352.07,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
PRIVISCL.NS,Privi Speci.,Chemicals,25.0,2026-04-30 11:35,3339.3,13.02,26.35,30.76,1875.54,3388.0,78.05,Rising,Normal,43.4,0.0,18.4,16.4,0.0,16.9,13031.0,https://www.screener.in/company/PRIVISCL/consolidated/,0.99,3.53,74.05,0.99,0.97,0.96,0.62,3.53,3.37,3.39,3.37,0,0,0.37,0.16,Buying (+0.4% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1923.56 | 52W Low Buffer: ₹2156.87,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
TEGA.NS,Tega Inds.,Miscellaneous,22.0,2026-04-30 11:36,1649.6,-2.98,-6.93,-13.06,1270.17,2108.9,29.87,Stable,Normal,61.2,0.0,15.5,17.8,0.0,3.78,12356.0,https://www.screener.in/company/TEGA/consolidated/,2.5,16.64,74.99,2.5,1.83,1.48,1.48,16.64,17.52,18.33,19.1,0,0,1.02,-2.46,Buying (+1.0% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹592.99 | 52W Low Buffer: ₹1460.7,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
RAINBOW.NS,Rainbow Child.,Healthcare,35.0,2026-04-30 11:36,1254.5,7.74,4.12,-5.14,1103.8,1623.9,13.65,Stable,Rising,49.4,0.0,17.4,18.7,0.0,6.4,12722.0,https://www.screener.in/company/RAINBOW/consolidated/,20.2,15.36,49.83,20.2,21.63,22.32,24.04,15.36,15.39,15.62,14.76,1,0,-3.84,0.6,Selling (-3.8% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹888.82 | 52W Low Buffer: ₹1269.37,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
MINDACORP.NS,Minda Corp,Automobiles,20.0,2026-04-30 11:36,516.45,-2.32,-1.35,-11.33,457.49,606.98,12.89,Stable,Rising,42.6,0.0,12.1,12.7,0.0,14.77,12354.0,https://www.screener.in/company/MINDACORP/consolidated/,5.74,11.88,64.72,5.74,5.53,3.73,5.07,11.88,13.2,16.81,20.6,0,0,0.67,-8.72,Buying (+0.7% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹242.46 | 52W Low Buffer: ₹526.11,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
HEG.NS,HEG,Metals,12.0,2026-04-30 11:36,588.25,2.79,7.39,12.83,423.39,668.4,38.94,Stable,Normal,33.7,0.0,7.34,8.34,0.0,19.0,11364.0,https://www.screener.in/company/HEG/consolidated/,6.73,7.42,55.77,6.73,6.81,6.85,6.86,7.42,7.21,8.85,10.38,1,0,-0.13,-2.96,Selling (-0.1% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹209.47 | 52W Low Buffer: ₹486.9,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
AEQUS.NS,Aequs,Miscellaneous,22.0,2026-04-30 11:36,190.07,54.45,40.37,0.0,115.11,207.17,65.12,Rising,Rising,0.0,0.0,-11.2,1.11,0.0,-4.15,12696.0,https://www.screener.in/company/AEQUS/consolidated/,4.05,11.63,59.08,4.05,3.9,0.0,0.0,11.63,11.39,0.0,0.0,0,1,4.05,11.63,Buying (+4.0% over 4Q),Accumulating (+11.6% over 4Q),0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹132.38,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
CLEANMAX.NS,Clean Max Enviro,Miscellaneous,22.0,2026-04-30 11:36,1120.0,38.51,0.0,0.0,769.7,1120.0,45.51,Stable,Rising,242.0,0.0,1.3,7.39,0.0,7.63,13032.0,https://www.screener.in/company/CLEANMAX/consolidated/,29.8,14.75,49.48,29.8,0.0,0.0,0.0,14.75,0.0,0.0,0.0,0,1,29.8,14.75,Buying (+29.8% over 4Q),Accumulating (+14.8% over 4Q),0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹101.82 | 52W Low Buffer: ₹885.15,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
ZENSARTECH.NS,Zensar Tech.,IT,28.0,2026-04-30 11:36,514.3,-2.14,-26.1,-33.4,514.3,864.99,0.0,Falling,Normal,14.7,0.0,18.1,23.5,0.0,7.69,11690.0,https://www.screener.in/company/ZENSARTECH/consolidated/,12.59,17.3,49.21,12.59,16.66,17.12,16.53,17.3,16.55,16.45,17.53,0,0,-3.94,-0.23,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹979.62 | 52W Low Buffer: ₹591.44,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
CANFINHOME.NS,Can Fin Homes,Miscellaneous,22.0,2026-04-30 11:36,858.85,4.5,-4.4,7.56,692.79,950.2,23.97,Stable,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/CANFINHOME/consolidated/,10.72,27.97,29.99,10.72,11.36,11.06,11.51,27.97,27.41,28.46,27.88,0,0,-0.79,0.09,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹796.71,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
WHIRLPOOL.NS,Whirlpool India,Miscellaneous,22.0,2026-04-30 11:36,978.5,20.97,24.25,-20.95,773.8,1439.85,26.45,Rising,Normal,35.5,0.0,9.26,12.6,0.0,-0.77,12399.0,https://www.screener.in/company/WHIRLPOOL/consolidated/,3.31,12.47,75.0,3.31,3.49,3.64,6.47,12.47,12.93,12.63,33.68,1,0,-3.16,-21.21,Selling (-3.2% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹606.39 | 52W Low Buffer: ₹889.87,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
JWL.NS,Jupiter Wagons,Automobiles,20.0,2026-04-30 11:36,283.8,12.98,-9.08,-12.04,238.1,421.01,19.19,Stable,Normal,48.0,0.0,17.4,21.1,0.0,-19.76,12127.0,https://www.screener.in/company/JWL/consolidated/,0.27,2.26,72.37,0.27,0.86,1.26,2.28,2.26,1.01,2.05,1.92,1,0,-2.01,0.34,Selling (-2.0% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹118.25 | 52W Low Buffer: ₹273.81,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
UTIAMC.NS,UTI AMC,Miscellaneous,22.0,2026-04-30 11:36,951.0,1.53,-8.05,-31.01,906.65,1427.22,4.89,Stable,Rising,26.0,0.0,10.3,15.8,0.0,-8.27,12208.0,https://www.screener.in/company/UTIAMC/consolidated/,4.84,61.03,0.0,4.84,4.94,5.57,5.97,61.03,61.69,61.13,60.93,1,0,-1.13,0.1,Selling (-1.1% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹804.69 | 52W Low Buffer: ₹1042.65,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
HOMEFIRST.NS,Home First Finan,Finance,18.0,2026-04-30 11:36,1155.3,24.27,10.82,-7.06,904.8,1479.0,27.69,Rising,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/HOMEFIRST/consolidated/,17.56,10.0,30.21,17.56,17.02,24.83,25.09,10.0,9.96,11.72,11.84,0,0,-7.53,-1.84,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹1040.52,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
THANGAMAYL.NS,Thangamayil Jew.,Jewellery,30.0,2026-04-30 11:37,3935.7,14.71,1.22,100.06,1800.6,4278.4,118.58,Stable,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/THANGAMAYL/consolidated/,0.2,11.46,67.16,0.2,0.25,0.74,0.98,11.46,11.39,11.4,11.51,1,0,-0.78,-0.05,Selling (-0.8% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹2070.69,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
RPOWER.NS,Reliance Power,Power,18.0,2026-04-30 11:37,28.69,34.38,-3.11,-36.32,20.36,71.27,40.91,Stable,Rising,42.1,0.0,-1.08,6.15,0.0,1.67,11890.0,https://www.screener.in/company/RPOWER/consolidated/,7.34,3.17,24.99,7.34,7.66,8.37,13.01,3.17,5.16,5.19,4.94,1,0,-5.67,-1.77,Selling (-5.7% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹12.27 | 52W Low Buffer: ₹23.41,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SIGNATURE.NS,SignatureGlobal,Real Estate,30.0,2026-04-30 11:37,868.45,16.84,-2.6,-16.78,714.2,1301.4,21.6,Stable,Normal,3641.0,0.0,14.7,5.42,0.0,-19.58,12087.0,https://www.screener.in/company/SIGNATURE/consolidated/,5.42,5.9,69.63,5.42,5.66,6.09,8.33,5.9,5.63,5.08,5.31,1,0,-2.91,0.59,Selling (-2.9% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹7.16 | 52W Low Buffer: ₹821.33,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
PRUDENT.NS,Prudent Corp.,Finance,18.0,2026-04-30 11:37,2818.4,27.24,21.88,5.27,2162.2,3063.1,30.35,Rising,Normal,54.5,0.0,34.0,44.1,0.0,9.44,11707.0,https://www.screener.in/company/PRUDENT/consolidated/,1.42,9.23,58.43,1.42,3.81,3.77,12.11,9.23,15.67,15.75,15.69,0,0,-10.69,-6.46,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹930.85 | 52W Low Buffer: ₹2486.53,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
GRAVITA.NS,Gravita India,Metals,12.0,2026-04-30 11:37,1615.0,15.14,3.94,2.24,1295.1,2113.3,24.7,Stable,Rising,31.1,0.0,21.2,21.5,0.0,6.75,11861.0,https://www.screener.in/company/GRAVITA/consolidated/,9.32,0.39,66.48,9.32,9.99,10.58,11.08,0.39,0.42,0.43,0.43,1,0,-1.76,-0.04,Selling (-1.8% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹623.15 | 52W Low Buffer: ₹1489.36,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
AFCONS.NS,Afcons Infrastr.,Real Estate,30.0,2026-04-30 11:37,337.25,19.55,-1.62,-26.56,271.2,465.7,24.35,Stable,Rising,24.3,0.0,11.1,19.6,0.0,0.08,12394.0,https://www.screener.in/company/AFCONS/consolidated/,18.0,11.12,50.17,18.0,18.21,15.8,12.81,11.12,12.07,14.53,17.94,0,0,5.19,-6.82,Buying (+5.2% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹416.36 | 52W Low Buffer: ₹311.88,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
ELECON.NS,Elecon Engg.Co,Engineering,28.0,2026-04-30 11:37,489.5,31.48,29.26,-9.86,354.75,703.17,37.98,Rising,Rising,30.7,0.0,16.6,21.0,0.0,6.24,10977.0,https://www.screener.in/company/ELECON/consolidated/,2.81,2.02,59.29,2.81,4.88,5.96,7.58,2.02,2.92,2.64,2.29,1,0,-4.77,-0.27,Selling (-4.8% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹446.45 | 52W Low Buffer: ₹407.96,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
GODREJAGRO.NS,Godrej Agrovet,FMCG,45.0,2026-04-30 11:37,586.05,7.25,13.16,-11.08,513.0,847.2,14.24,Rising,Normal,24.4,0.0,17.7,16.6,0.0,6.94,11249.0,https://www.screener.in/company/GODREJAGRO/consolidated/,9.7,5.04,74.04,9.7,9.55,9.44,9.43,5.04,5.09,5.49,5.09,0,0,0.27,-0.05,Buying (+0.3% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1080.83 | 52W Low Buffer: ₹589.95,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
JKTYRE.NS,JK Tyre & Indust,Automobiles,20.0,2026-04-30 11:37,400.0,0.4,-21.71,3.51,307.67,604.9,30.01,Falling,Normal,15.8,0.0,11.1,12.8,0.0,7.96,11527.0,https://www.screener.in/company/JKTYRE/consolidated/,8.69,1.22,56.26,8.69,10.29,12.21,15.29,1.22,1.27,5.79,5.18,1,0,-6.6,-3.96,Selling (-6.6% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹506.33 | 52W Low Buffer: ₹353.82,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
HONASA.NS,Honasa Consumer,FMCG,45.0,2026-04-30 11:38,344.65,15.56,26.13,20.95,246.44,351.6,39.85,Rising,Normal,70.2,0.0,6.39,8.04,0.0,9.72,11185.0,https://www.screener.in/company/HONASA/consolidated/,10.12,17.58,35.34,10.12,12.22,13.95,19.31,17.58,15.91,17.36,17.49,1,0,-9.19,0.09,Selling (-9.2% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹220.93 | 52W Low Buffer: ₹283.41,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
EDELWEISS.NS,Edelweiss.Fin.,Finance,18.0,2026-04-30 11:38,123.96,19.19,19.08,14.75,75.06,127.6,65.15,Rising,Normal,19.9,0.0,8.68,13.3,0.0,14.67,11741.0,https://www.screener.in/company/EDELWEISS/consolidated/,31.36,2.62,32.78,31.36,31.29,30.51,28.89,2.62,2.62,2.68,2.7,0,0,2.47,-0.08,Buying (+2.5% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹112.12 | 52W Low Buffer: ₹86.32,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
TI.NS,Tilaknagar Inds.,Miscellaneous,22.0,2026-04-30 11:38,451.45,5.17,13.62,-4.92,275.3,528.1,63.98,Rising,Normal,39.5,0.0,29.6,28.2,0.0,30.89,11150.0,https://www.screener.in/company/TI/consolidated/,10.57,0.01,42.02,10.57,11.33,11.57,11.39,0.01,0.02,0.18,0.11,0,0,-0.82,-0.1,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹251.44 | 52W Low Buffer: ₹316.59,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
AAVAS.NS,AAVAS Financiers,Finance,18.0,2026-04-30 11:38,1365.4,22.96,-1.64,-15.07,1073.9,2092.5,27.14,Stable,Normal,22.1,0.0,13.9,9.91,0.0,0.0,10838.0,https://www.screener.in/company/AAVAS/consolidated/,35.01,14.34,39.13,35.01,35.49,32.32,34.8,14.34,14.13,15.29,23.99,0,0,0.21,-9.65,Buying (+0.2% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1112.09 | 52W Low Buffer: ₹1234.98,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
MGL.NS,Mahanagar Gas,Miscellaneous,22.0,2026-04-30 11:38,1129.25,20.11,3.15,-12.09,908.4,1506.19,24.31,Stable,Normal,11.6,0.0,17.7,22.7,0.0,12.31,11152.0,https://www.screener.in/company/MGL/consolidated/,32.38,15.15,32.5,32.38,30.51,30.85,30.54,15.15,16.1,17.23,17.4,0,0,1.84,-2.25,Buying (+1.8% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹2141.68 | 52W Low Buffer: ₹1044.66,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
PCBL.NS,PCBL Chemical,Chemicals,25.0,2026-04-30 11:38,294.04,15.06,10.52,-21.1,232.15,427.31,26.66,Rising,Normal,44.4,0.0,12.5,11.8,0.0,-2.3,11572.0,https://www.screener.in/company/PCBL/consolidated/,6.56,9.05,51.41,6.56,7.07,7.12,6.68,9.05,7.78,6.25,5.61,0,1,-0.12,3.44,Stable,Accumulating (+3.4% over 4Q),0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹165.56 | 52W Low Buffer: ₹266.97,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
UJJIVANSFB.NS,Ujjivan Small,Finance,18.0,2026-04-30 11:38,57.56,8.85,-0.36,17.49,40.73,65.37,41.32,Stable,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/UJJIVANSFB/consolidated/,3.9,7.07,73.67,3.9,3.54,3.7,3.48,7.07,4.21,3.99,2.33,0,1,0.42,4.74,Buying (+0.4% over 4Q),Accumulating (+4.7% over 4Q),0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹46.84,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
IEX.NS,Indian Energy Ex,Power,18.0,2026-04-30 11:38,124.8,5.02,-1.65,-6.3,114.75,207.52,8.76,Stable,Rising,22.6,0.0,39.4,51.4,0.0,14.71,11142.0,https://www.screener.in/company/IEX/consolidated/,17.28,21.11,0.0,17.28,14.12,13.37,10.89,21.11,22.61,26.34,27.24,0,0,6.39,-6.13,Buying (+6.4% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹99.4 | 52W Low Buffer: ₹131.96,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
